word,freq,rank
教育局,321,1805
公分,320,1806
车子,319,1807
纽约,319,1807
桥,319,1807
修,319,1807
眼前,319,1807
雨,319,1807
怎么办,319,1807
做法,319,1807
号,318,1815
事务,318,1815
试,318,1815
视讯,318,1815
网际,318,1815
线,318,1815
研究院,318,1815
创意,317,1822
个性,317,1822
其次,317,1822
十一月,317,1822
体制,317,1822
有所,317,1822
构成,316,1828
季,316,1828
经济部,316,1828
肯,316,1828
阳光,316,1828
不用,315,1833
负责人,315,1833
公斤,315,1833
妹妹,315,1833
店,314,1837
机场,314,1837
计,314,1837
意愿,314,1837
用来,314,1837
中东,314,1837
审查,313,1843
性格,313,1843
顾问,312,1845
决策,312,1845
拉,312,1845
练习,312,1845
南,312,1845
权益,312,1845
形容,312,1845
词典,311,1852
分类,311,1852
年纪,311,1852
毕竟,310,1855
乱,310,1855
旅行,310,1855
平衡,310,1855
哇,310,1855
打开,309,1860
房间,309,1860
彷佛,309,1860
象征,309,1860
佳,308,1864
保证,307,1865
供应,307,1865
玩具,307,1865
刚才,306,1868
古,306,1868
上市,306,1868
相处,306,1868
保留,305,1872
付出,305,1872
改进,305,1872
盖,305,1872
密切,305,1872
等于,304,1877
基金,304,1877
激烈,304,1877
落实,304,1877
若是,304,1877
退休,304,1877
作家,304,1877
共识,303,1884
航空,303,1884
好处,303,1884
金钱,303,1884
发明,302,1888
法规,302,1888
假,302,1888
累积,302,1888
谈判,302,1888
特质,302,1888
意外,302,1888
走向,302,1888
懂得,301,1896
分配,301,1896
军事,301,1896
轻松,301,1896
球,301,1896
世纪,301,1896
野生,301,1896
依然,301,1896
便宜,300,1904
大多,300,1904
河,300,1904
一般人,300,1904
中间,300,1904
贵,299,1909
楼,299,1909
民意,299,1909
十一,299,1909
先进,299,1909
展现,299,1909
统治,298,1915
想起,298,1915
组合,298,1915
饭店,297,1918
街,297,1918
辆,297,1918
任务,297,1918
修改,297,1918
正好,297,1918
超越,296,1924
停,296,1924
帮忙,295,1926
不妨,295,1926
空,295,1926
乐团,295,1926
旁边,295,1926
平等,295,1926
生气,295,1926
宣传,295,1926
严格,295,1926
购物,294,1935
看出,294,1935
颜色,294,1935
癌症,293,1938
餐厅,293,1938
从此,293,1938
份子,293,1938
看起来,293,1938
谈到,293,1938
艺术家,293,1938
硬件,293,1938
注,293,1938
抓,293,1938
嘴,293,1938
得以,292,1949
类型,292,1949
排,292,1949
日本人,292,1949
熟悉,292,1949
双,292,1949
投资人,292,1949
威胁,292,1949
阵,292,1949
抱,291,1958
极为,291,1958
陪,291,1958
如同,291,1958
咨询,291,1958
出发,290,1963
际,290,1963
命运,290,1963
难道,290,1963
外交,290,1963
演奏,290,1963
等到,289,1969
多么,289,1969
关,289,1969
连接,289,1969
骂,289,1969
面前,289,1969
始终,289,1969
授权,289,1969
急,288,1977
澳洲,287,1978
理解,287,1978
票,287,1978
期待,287,1978
特定,287,1978
主力,287,1978
会不会,286,1984
认真,286,1984
优先,286,1984
从小,285,1987
定位,285,1987
明,285,1987
那时,285,1987
展出,285,1987
不得不,284,1992
矛盾,284,1992
情,284,1992
生意,284,1992
收入,284,1992
团,284,1992
致,284,1992
差不多,283,1999
藉由,283,1999
名称,283,1999
取代,283,1999
营业,283,1999
发出,282,2004
福利,282,2004
感动,282,2004
华人,282,2004
基地,282,2004
理性,282,2004
市府,282,2004
药物,282,2004
层次,281,2012
改造,281,2012
竞争力,281,2012
凯洛琳,281,2012
毛泽东,281,2012
痛,281,2012
种子,281,2012
主导,281,2012
转,281,2012
资产,281,2012
采购,280,2022
蛇,280,2022
足够,280,2022
当天,279,2025
饭,279,2025
麻烦,279,2025
天空,279,2025
停止,279,2025
县长,279,2025
有意,279,2025
专门,279,2025
董事长,278,2033
估计,278,2033
亲自,278,2033
爸,277,2036
导演,277,2036
更为,277,2036
私人,277,2036
损失,277,2036
寻求,277,2036
加速,276,2042
日后,276,2042
稍,276,2042
完,276,2042
现,276,2042
中研院,276,2042
喜爱,275,2048
层面,274,2049
床,274,2049
搭,274,2049
美好,274,2049
手法,274,2049
戏,274,2049
光盘,273,2055
含,273,2055
结论,273,2055
经历,273,2055
立法院,273,2055
念书,273,2055
牛,273,2055
胜,273,2055
市,273,2055
卫星,273,2055
议员,273,2055
彻底,272,2066
韩国,272,2066
反正,271,2068
机车,271,2068
所在,271,2068
县府,271,2068
详细,271,2068
小小,271,2068
营运,271,2068
愉快,271,2068
保守,270,2076
杯,270,2076
持,270,2076
大部份,270,2076
广泛,270,2076
纪念,270,2076
阶级,270,2076
境界,270,2076
描述,270,2076
苏普,270,2076
提醒,270,2076
信仰,270,2076
优势,270,2076
预定,270,2076
这儿,270,2076
秩序,270,2076
重复,270,2076
回忆,269,2093
客人,269,2093
流程,269,2093
屋,269,2093
争议,269,2093
东方,268,2098
十六,268,2098
夏天,268,2098
造型,268,2098
力,267,2102
千万,267,2102
热闹,267,2102
养,267,2102
右,267,2102
差距,266,2107
搜集,266,2107
万,266,2107
展览,266,2107
不只,265,2111
反弹,265,2111
市立,265,2111
引发,265,2111
商店,264,2115
暑假,264,2115
同事,264,2115
委托,264,2115
页,264,2115
国会,263,2120
交,263,2120
进而,263,2120
乐,263,2120
冷,263,2120
人间,263,2120
投票,263,2120
之所以,263,2120
端,262,2128
发觉,262,2128
分享,262,2128
赶快,262,2128
感染,262,2128
球员,262,2128
一面,262,2128
遗址,262,2128
奥委会,261,2136
不禁,261,2136
打破,261,2136
房屋,261,2136
害怕,261,2136
忽略,261,2136
户,261,2136
通,261,2136
各位,260,2144
活泼,260,2144
蛮,260,2144
身为,260,2144
暂时,260,2144
左,260,2144
草案,259,2150
短期,259,2150
功课,259,2150
讲话,259,2150
清华,259,2150
违反,259,2150
伟大,259,2150
背后,258,2157
场地,258,2157
反省,258,2157
将军,258,2157
金额,258,2157
主角,258,2157
巴黎,257,2163
临时,257,2163
庞大,257,2163
倾向,257,2163
想想,257,2163
爷爷,257,2163
原有,257,2163
种类,257,2163
本土,256,2171
嗯哼,256,2171
夫妻,256,2171
据说,256,2171
秘书,256,2171
事物,256,2171
以便,256,2171
预防,256,2171
财务,255,2179
大学生,255,2179
困境,255,2179
人事,255,2179
数学,255,2179
天气,255,2179
牺牲,255,2179
洗,255,2179
优点,255,2179
定义,254,2188
理事长,254,2188
农村,254,2188
女士,254,2188
千,254,2188
缺,254,2188
遭到,254,2188
这么多,254,2188
争,254,2188
不停,253,2197
果然,253,2197
乐器,253,2197
难得,253,2197
物,253,2197
诸,253,2197
唉,252,2203
大盘,252,2203
定期,252,2203
风气,252,2203
能源,252,2203
市区,252,2203
性能,252,2203
研究员,252,2203
意,252,2203
中午,252,2203
财产,251,2213
就业,251,2213
找出,251,2213
安非他命,250,2216
白色,250,2216
除非,250,2216
订,250,2216
呼吁,250,2216
热烈,250,2216
小型,250,2216
许,250,2216
着手,250,2216
子,250,2216
慢,249,2226
其余,249,2226
骑,249,2226
剩下,249,2226
影片,249,2226
聪明,248,2231
单,248,2231
等待,248,2231
家具,248,2231
决议,248,2231
劳动,248,2231
缺点,248,2231
实行,248,2231
数据,248,2231
条例,248,2231
学生会,248,2231
药,248,2231
战,248,2231
打电话,247,2244
馆,247,2244
年度,247,2244
身边,247,2244
下列,247,2244
沿,247,2244
眼光,247,2244
医学院,247,2244
幼儿园,247,2244
知名,247,2244
初步,246,2254
大自然,246,2254
汉人,246,2254
火,246,2254
人际,246,2254
设定,246,2254
十八,246,2254
实质,246,2254
正面,246,2254
挫折,245,2263
服务器,245,2263
改为,245,2263
海洋,245,2263
十三,245,2263
自从,245,2263
东京,244,2269
火车,244,2269
看来,244,2269
那儿,244,2269
部队,243,2273
初期,243,2273
大师,243,2273
感谢,243,2273
奖金,243,2273
今后,243,2273
宽,243,2273
舞台,243,2273
爱情,242,2281
构想,242,2281
课题,242,2281
契约,242,2281
校务,242,2281
原始,242,2281
冠军,241,2287
好奇,241,2287
居然,241,2287
水库,241,2287
体会,241,2287
学位,241,2287
英雄,241,2287
不行,240,2294
查询,240,2294
广,240,2294
害,240,2294
话题,240,2294
记,240,2294
科威特,240,2294
式,240,2294
适用,240,2294
小时候,240,2294
熊猫,240,2294
赞成,240,2294
症状,240,2294
指标,240,2294
桌,240,2294
产,239,2309
导向,239,2309
登记,239,2309
法院,239,2309
候选人,239,2309
较为,239,2309
棵,239,2309
联络,239,2309
遂,239,2309
透露,239,2309
一月,239,2309
单纯,238,2320
内涵,238,2320
年代,238,2320
品牌,238,2320
做好,238,2320
包,237,2325
部落,237,2325
倒是,237,2325
动态,237,2325
挂,237,2325
合,237,2325
命,237,2325
凭,237,2325
忘记,237,2325
吸收,237,2325
一带,237,2325
依照,237,2325
优秀,237,2325
有名,237,2325
订定,236,2339
核心,236,2339
患者,236,2339
借,236,2339
热情,236,2339
人格,236,2339
出生,235,2345
第五,235,2345
飞行,235,2345
平时,235,2345
手段,235,2345
推荐,235,2345
游泳,235,2345
赚,235,2345
北市,234,2353
答应,234,2353
当作,234,2353
古迹,234,2353
行程,234,2353
会长,234,2353
路线,234,2353
鸟类,234,2353
下面,234,2353
赚钱,234,2353
装,234,2353
座谈会,234,2353
摆,233,2365
本质,233,2365
传说,233,2365
夫人,233,2365
累,233,2365
米,233,2365
明星,233,2365
全民,233,2365
石头,233,2365
体验,233,2365
兴奋,233,2365
学问,233,2365
转变,233,2365
高雄市,232,2378
救,232,2378
联合国,232,2378
与会,232,2378
原先,232,2378
中正,232,2378
大都,231,2384
就算,231,2384
科,231,2384
难过,231,2384
女孩子,231,2384
拍摄,231,2384
上班,231,2384
身心,231,2384
十四,231,2384
舞蹈,231,2384
新台币,231,2384
语法,231,2384
出席,230,2396
村,230,2396
带动,230,2396
规画,230,2396
可怜,230,2396
那边,230,2396
排名,230,2396
事先,230,2396
欲望,230,2396
指数,230,2396
编辑,229,2406
打击,229,2406
大专,229,2406
境,229,2406
味道,229,2406
嫌,229,2406
耶,229,2406
阅读,229,2406
表情,228,2414
绘画,228,2414
家族,228,2414
兼,228,2414
南非,228,2414
盘,228,2414
司机,228,2414
助理,228,2414
本人,227,2422
个人计算机,227,2422
古代,227,2422
捷运,227,2422
六十,227,2422
庆祝,227,2422
视觉,227,2422
外界,227,2422
形态,227,2422
血液,227,2422
以致,227,2422
质疑,227,2422
自杀,227,2422
步骤,226,2435
出口,226,2435
从前,226,2435
洞,226,2435
阶层,226,2435
借着,226,2435
皮肤,226,2435
屏幕,226,2435
认知,226,2435
实验室,226,2435
促使,225,2445
辅大,225,2445
禁止,225,2445
武器,225,2445
出租车,224,2449
吹,224,2449
近日,224,2449
旅客,224,2449
纳入,224,2449
设计师,224,2449
邀,224,2449
业,224,2449
简直,223,2457
金,223,2457
那么多,223,2457
南部,223,2457
气候,223,2457
人权,223,2457
日益,223,2457
生涯,223,2457
四周,223,2457
现代化,223,2457
循环,223,2457
勇气,223,2457
暴力,222,2469
戴,222,2469
封,222,2469
化学,222,2469
脚步,222,2469
深深,222,2469
收费,222,2469
义工,222,2469
指挥,222,2469
案件,221,2478
巴西,221,2478
怪,221,2478
奖,221,2478
如果说,221,2478
生长,221,2478
实践,221,2478
文件,221,2478
有如,221,2478
刀,220,2487
凡,220,2487
个案,220,2487
科学家,220,2487
题目,220,2487
用途,220,2487
追,220,2487
窗,219,2494
电,219,2494
故宫,219,2494
广播,219,2494
街头,219,2494
杰出,219,2494
军队,219,2494
里头,219,2494
粮食,219,2494
破,219,2494
现今,219,2494
业主,219,2494
纸,219,2494
爆发,218,2507
呈,218,2507
抽,218,2507
各自,218,2507
台币,218,2507
台中市,218,2507
议题,218,2507
变迁,217,2514
病患,217,2514
唱片,217,2514
房,217,2514
各界,217,2514
固然,217,2514
考验,217,2514
吴,217,2514
一千,217,2514
残障,216,2523
处于,216,2523
大地,216,2523
故意,216,2523
喊,216,2523
和谐,216,2523
华航,216,2523
民俗,216,2523
欧美,216,2523
商人,216,2523
头发,216,2523
效益,216,2523
预期,216,2523
止,216,2523
众多,216,2523
常见,215,2538
潮流,215,2538
车辆,215,2538
冬天,215,2538
个别,215,2538
领袖,215,2538
入学,215,2538
若干,215,2538
无奈,215,2538
姓,215,2538
大门,214,2548
古典,214,2548
书籍,214,2548
特,214,2548
无限,214,2548
性别,214,2548
波斯湾,213,2554
检验,213,2554
客观,213,2554
律师,213,2554
肉,213,2554
师大,213,2554
推展,213,2554
娱乐,213,2554
独特,212,2562
发言,212,2562
观赏,212,2562
架,212,2562
可能性,212,2562
情势,212,2562
睡觉,212,2562
型,212,2562
饮食,212,2562
地面,211,2571
防止,211,2571
节,211,2571
现代人,211,2571
中学,211,2571
差别,210,2576
代价,210,2576
胡,210,2576
决心,210,2576
可见,210,2576
来宾,210,2576
失望,210,2576
乡,210,2576
电力,209,2584
栋,209,2584
更新,209,2584
建造,209,2584
将近,209,2584
没想到,209,2584
秒,209,2584
取缔,209,2584
取消,209,2584
全体,209,2584
升级,209,2584
食品,209,2584
言论,209,2584
硬,209,2584
政党,209,2584
把握,208,2599
彩色,208,2599
当场,208,2599
访,208,2599
公社,208,2599
过来,208,2599
抢,208,2599
通知,208,2599
腿,208,2599
足以,208,2599
当局,207,2609
感,207,2609
浪漫,207,2609
十几,207,2609
血,207,2609
亚太,207,2609
业界,207,2609
一一,207,2609
仪式,207,2609
云,207,2609
之内,207,2609
崇拜,206,2620
创业,206,2620
风景,206,2620
公务员,206,2620
舒服,206,2620
信任,206,2620
按照,205,2626
佛教,205,2626
公会,205,2626
理,205,2626
也就是说,205,2626
部属,204,2631
倡导,204,2631
充实,204,2631
房地产,204,2631
货,204,2631
秘密,204,2631
日期,204,2631
台南,204,2631
天天,204,2631
也好,204,2631
包装,203,2641
地震,203,2641
发动,203,2641
干净,203,2641
公顷,203,2641
过度,203,2641
基因,203,2641
见面,203,2641
巨大,203,2641
伦敦,203,2641
随便,203,2641
泰国,203,2641
相反,203,2641
资本,203,2641
走进,203,2641
北部,202,2656
不便,202,2656
肚子,202,2656
格式,202,2656
进去,202,2656
立,202,2656
民营,202,2656
确保,202,2656
时常,202,2656
收集,202,2656
图书,202,2656
途径,202,2656
问卷,202,2656
吸食,202,2656
主机,202,2656
昨,202,2656
癌,201,2672
遍,201,2672
打印机,201,2672
带领,201,2672
东南亚,201,2672
动机,201,2672
隔,201,2672
旅馆,201,2672
生理,201,2672
时刻,201,2672
碗,201,2672
温暖,201,2672
一会儿,201,2672
一路,201,2672
月亮,201,2672
传输,200,2687
顶,200,2687
肝炎,200,2687
高科技,200,2687
可怕,200,2687
绿,200,2687
儒家,200,2687
设法,200,2687
外在,200,2687
现况,200,2687
予,200,2687
预测,200,2687
成分,199,2699
储存,199,2699
搭配,199,2699
风貌,199,2699
符号,199,2699
富,199,2699
句子,199,2699
敏感,199,2699
名词,199,2699
模拟,199,2699
能否,199,2699
批判,199,2699
无数,199,2699
游,199,2699
指定,199,2699
治,199,2699
比如说,198,2715
烦恼,198,2715
分子,198,2715
合并,198,2715
紧急,198,2715
进来,198,2715
来临,198,2715
厉害,198,2715
利润,198,2715
零,198,2715
略,198,2715
门口,198,2715
能不能,198,2715
企图,198,2715
输出,198,2715
用心,198,2715
制定,198,2715
百货,197,2732
黑色,197,2732
就读,197,2732
款,197,2732
偶尔,197,2732
前后,197,2732
请问,197,2732
台塑,197,2732
晓得,197,2732
遗憾,197,2732
赢得,197,2732
增进,197,2732
辈子,196,2744
笔者,196,2744
部长,196,2744
春,196,2744
飞弹,196,2744
风险,196,2744
归,196,2744
寂寞,196,2744
据了解,196,2744
譬如说,196,2744
丧失,196,2744
上帝,196,2744
设有,196,2744
春天,195,2757
当做,195,2757
副,195,2757
虎,195,2757
鸡,195,2757
教堂,195,2757
经销商,195,2757
爱心,194,2764
传送,194,2764
大声,194,2764
大致,194,2764
回国,194,2764
景气,194,2764
